date,start_endTime,name,attention,duration,startTime,tv_name,endTime
8/3/2015,04:32:00~05:14:00,经济信息联播,2.70E-005,42,04:32:00,CCTV-2,05:14:00
8/3/2015,05:15:00~05:43:00,生财有道,4.17E-005,28,05:15:00,CCTV-2,05:43:00
8/3/2015,05:44:00~06:09:00,回家吃饭,6.33E-005,25,05:44:00,CCTV-2,06:09:00
8/3/2015,06:10:00~06:59:00,等着我,0.000194066,49,06:10:00,CCTV-2,06:59:00
8/3/2015,07:00:00~08:59:00,第一时间,0.000675725,119,07:00:00,CCTV-2,08:59:00
8/3/2015,09:00:00~10:04:00,交易时间,0.000727392,64,09:00:00,CCTV-2,10:04:00
8/3/2015,10:05:00~10:39:00,消费主张,0.000612685,34,10:05:00,CCTV-2,10:39:00
8/3/2015,10:40:00~11:09:00,生财有道,0.000546183,29,10:40:00,CCTV-2,11:09:00
8/3/2015,11:10:00~11:27:00,周末特供:世界厨房我的家,0.00046123,17,11:10:00,CCTV-2,11:27:00
8/3/2015,11:28:00~11:49:00,回家吃饭,0.000577357,21,11:28:00,CCTV-2,11:49:00
8/3/2015,11:50:00~12:29:00,环球财经连线,0.000631984,39,11:50:00,CCTV-2,12:29:00
8/3/2015,12:30:00~13:20:00,正大综艺(重播),0.000518476,50,12:30:00,CCTV-2,13:20:00
8/3/2015,13:21:00~14:31:00,交易时间(下午版),0.000341787,70,13:21:00,CCTV-2,14:31:00
8/3/2015,14:32:00~15:27:00,中国财经报道,0.000257431,55,14:32:00,CCTV-2,15:27:00
8/3/2015,15:28:00~16:01:00,经济半小时,0.00031565,33,15:28:00,CCTV-2,16:01:00
8/3/2015,16:02:00~16:32:00,生财有道,0.000330009,30,16:02:00,CCTV-2,16:32:00
8/3/2015,16:33:00~17:14:00,一人一世界-7,0.000265415,41,16:33:00,CCTV-2,17:14:00
8/3/2015,17:15:00~17:46:00,经济与法,0.00042333,31,17:15:00,CCTV-2,17:46:00
8/3/2015,17:47:00~18:28:00,喜乐街第二季(重播),0.000577668,41,17:47:00,CCTV-2,18:28:00
8/3/2015,18:29:00~18:51:00,回家吃饭,0.000741819,22,18:29:00,CCTV-2,18:51:00
8/3/2015,18:52:00~19:24:00,生财有道,0.000939537,32,18:52:00,CCTV-2,19:24:00
8/3/2015,19:25:00~19:59:00,消费主张,0.00112066,34,19:25:00,CCTV-2,19:59:00
8/3/2015,20:00:00~20:29:00,经济与法,0.00103852,29,20:00:00,CCTV-2,20:29:00
8/3/2015,20:30:00~21:19:00,经济信息联播,0.000969091,49,20:30:00,CCTV-2,21:19:00
8/3/2015,21:20:00~21:55:00,经济半小时,0.000631839,35,21:20:00,CCTV-2,21:55:00
8/3/2015,21:56:00~22:29:00,央视财经评论,0.000516147,33,21:56:00,CCTV-2,22:29:00
8/3/2015,22:30:00~23:09:00,环球财经连线,0.000525682,39,22:30:00,CCTV-2,23:09:00
8/3/2015,23:10:00~23:41:00,市场分析室,0.000514352,31,23:10:00,CCTV-2,23:41:00
8/3/2015,23:42:00~00:16:00,经济半小时,0.000237064,34,23:42:00,CCTV-2,00:16:00
8/4/2015,00:17:00~00:44:00,央视财经评论,0.000121495,27,00:17:00,CCTV-2,00:44:00
8/4/2015,00:45:00~01:34:00,喜乐街第二季(重播),9.13E-005,49,00:45:00,CCTV-2,01:34:00
8/4/2015,01:35:00~02:26:00,经济信息联播,4.85E-005,51,01:35:00,CCTV-2,02:26:00
8/4/2015,02:27:00~03:20:00,中国财经报道,4.05E-005,53,02:27:00,CCTV-2,03:20:00
8/4/2015,03:21:00~04:01:00,周末特供:远方的家,4.37E-005,40,03:21:00,CCTV-2,04:01:00
8/4/2015,04:02:00~04:31:00,生财有道,4.09E-005,29,04:02:00,CCTV-2,04:31:00
8/4/2015,04:32:00~05:06:00,消费主张,4.37E-005,34,04:32:00,CCTV-2,05:06:00
8/4/2015,05:07:00~06:02:00,正大综艺,3.85E-005,55,05:07:00,CCTV-2,06:02:00
8/4/2015,06:03:00~06:59:00,是真的吗,0.00012605,56,06:03:00,CCTV-2,06:59:00
8/4/2015,07:00:00~08:59:00,第一时间,0.000684288,119,07:00:00,CCTV-2,08:59:00
8/4/2015,09:00:00~10:04:00,交易时间(上午版),0.000667397,64,09:00:00,CCTV-2,10:04:00
8/4/2015,10:05:00~10:39:00,消费主张,0.000573496,34,10:05:00,CCTV-2,10:39:00
8/4/2015,10:40:00~11:09:00,生财有道,0.000543013,29,10:40:00,CCTV-2,11:09:00
8/4/2015,11:10:00~11:27:00,周末特供:世界厨房我的家,0.000475119,17,11:10:00,CCTV-2,11:27:00
8/4/2015,11:28:00~11:49:00,回家吃饭,0.000535855,21,11:28:00,CCTV-2,11:49:00
8/4/2015,11:50:00~12:29:00,环球财经连线,0.000625148,39,11:50:00,CCTV-2,12:29:00
8/4/2015,12:30:00~13:14:00,博乐先生微逗秀,0.000684161,44,12:30:00,CCTV-2,13:14:00
8/4/2015,13:15:00~13:20:00,周末特供:空间榜样,0.000565477,5,13:15:00,CCTV-2,13:20:00
8/4/2015,13:21:00~14:32:00,交易时间(下午版),0.000324852,71,13:21:00,CCTV-2,14:32:00
8/4/2015,14:33:00~15:32:00,对话,0.000288106,59,14:33:00,CCTV-2,15:32:00
8/4/2015,15:33:00~16:07:00,经济半小时,0.000183741,34,15:33:00,CCTV-2,16:07:00
8/4/2015,16:08:00~16:18:00,周末特供:空间榜样,0.0001561,10,16:08:00,CCTV-2,16:18:00
8/4/2015,16:19:00~17:00:00,周末特供:远方的家,0.000491001,41,16:19:00,CCTV-2,17:00:00
8/4/2015,17:01:00~17:31:00,经济与法,0.000405297,30,17:01:00,CCTV-2,17:31:00
8/4/2015,17:32:00~18:28:00,一槌定音,0.000611209,56,17:32:00,CCTV-2,18:28:00
8/4/2015,18:29:00~18:51:00,回家吃饭,0.000786099,22,18:29:00,CCTV-2,18:51:00
8/4/2015,18:52:00~19:24:00,生财有道,0.000931306,32,18:52:00,CCTV-2,19:24:00
8/4/2015,19:25:00~19:59:00,消费主张,0.00111538,34,19:25:00,CCTV-2,19:59:00
8/4/2015,20:00:00~20:29:00,经济与法,0.000868513,29,20:00:00,CCTV-2,20:29:00
8/4/2015,20:30:00~21:19:00,经济信息联播,0.000902492,49,20:30:00,CCTV-2,21:19:00
8/4/2015,21:20:00~21:55:00,经济半小时,0.00068051,35,21:20:00,CCTV-2,21:55:00
8/4/2015,21:56:00~22:29:00,央视财经评论,0.00058098,33,21:56:00,CCTV-2,22:29:00
8/4/2015,22:30:00~23:09:00,环球财经连线,0.00053497,39,22:30:00,CCTV-2,23:09:00
8/4/2015,23:10:00~23:41:00,市场分析室,0.000528316,31,23:10:00,CCTV-2,23:41:00
8/4/2015,23:42:00~05:13:00,经济半小时,8.65E-005,331,23:42:00,CCTV-2,05:13:00
8/5/2015,00:17:00~00:46:00,央视财经评论,0.000124526,29,00:17:00,CCTV-2,00:46:00
8/5/2015,00:47:00~01:38:00,等着我,0.000135865,51,00:47:00,CCTV-2,01:38:00
8/5/2015,01:39:00~02:30:00,经济信息联播,4.98E-005,51,01:39:00,CCTV-2,02:30:00
8/5/2015,02:31:00~03:25:00,对话,4.03E-005,54,02:31:00,CCTV-2,03:25:00
8/5/2015,03:26:00~04:07:00,周末特供:远方的家,3.63E-005,41,03:26:00,CCTV-2,04:07:00
8/5/2015,04:08:00~04:37:00,生财有道,4.00E-005,29,04:08:00,CCTV-2,04:37:00
8/5/2015,04:38:00~05:13:00,消费主张,3.92E-005,35,04:38:00,CCTV-2,05:13:00
8/5/2015,05:14:00~06:03:00,博乐先生微逗秀,4.80E-005,49,05:14:00,CCTV-2,06:03:00
8/5/2015,06:04:00~06:59:00,一槌定音,9.10E-005,55,06:04:00,CCTV-2,06:59:00
8/5/2015,07:00:00~08:59:00,第一时间,0.00070331,119,07:00:00,CCTV-2,08:59:00
8/5/2015,09:00:00~10:04:00,交易时间(上午版),0.000678298,64,09:00:00,CCTV-2,10:04:00
8/5/2015,10:05:00~10:39:00,消费主张,0.000554198,34,10:05:00,CCTV-2,10:39:00
8/5/2015,10:40:00~11:09:00,生财有道,0.000576322,29,10:40:00,CCTV-2,11:09:00
8/5/2015,11:10:00~11:27:00,周末特供:世界厨房我的家,0.000478551,17,11:10:00,CCTV-2,11:27:00
8/5/2015,11:28:00~11:49:00,回家吃饭,0.000539963,21,11:28:00,CCTV-2,11:49:00
8/5/2015,11:50:00~12:29:00,环球财经连线,0.000613532,39,11:50:00,CCTV-2,12:29:00
8/5/2015,12:30:00~13:20:00,等着我,0.00111528,50,12:30:00,CCTV-2,13:20:00
8/5/2015,13:21:00~14:31:00,交易时间(下午版),0.00043351,70,13:21:00,CCTV-2,14:31:00
8/5/2015,14:32:00~15:31:00,交换空间,0.000290474,59,14:32:00,CCTV-2,15:31:00
8/5/2015,15:32:00~16:06:00,经济半小时,0.000214443,34,15:32:00,CCTV-2,16:06:00
8/5/2015,16:07:00~16:17:00,周末特供:空间榜样,0.000183197,10,16:07:00,CCTV-2,16:17:00
8/5/2015,16:18:00~16:59:00,周末特供:远方的家,0.000459875,41,16:18:00,CCTV-2,16:59:00
8/5/2015,17:00:00~17:30:00,经济与法,0.000392297,30,17:00:00,CCTV-2,17:30:00
8/5/2015,17:31:00~18:28:00,厨王争霸,0.000725663,57,17:31:00,CCTV-2,18:28:00
8/5/2015,18:29:00~18:51:00,回家吃饭,0.000848408,22,18:29:00,CCTV-2,18:51:00
8/5/2015,18:52:00~19:24:00,生财有道,0.00079627,32,18:52:00,CCTV-2,19:24:00
8/5/2015,19:25:00~19:59:00,消费主张,0.00097515,34,19:25:00,CCTV-2,19:59:00
8/5/2015,20:00:00~20:44:00,经济与法,0.000912817,44,20:00:00,CCTV-2,20:44:00
8/5/2015,20:45:00~21:19:00,经济信息联播,0.00103361,34,20:45:00,CCTV-2,21:19:00
8/5/2015,21:20:00~21:55:00,经济半小时,0.000654594,35,21:20:00,CCTV-2,21:55:00
8/5/2015,21:56:00~22:29:00,央视财经评论,0.000491407,33,21:56:00,CCTV-2,22:29:00
8/5/2015,22:30:00~23:09:00,环球财经连线,0.000501198,39,22:30:00,CCTV-2,23:09:00
8/5/2015,23:10:00~23:41:00,市场分析室,0.000507188,31,23:10:00,CCTV-2,23:41:00
8/5/2015,23:42:00~00:15:00,经济半小时,0.000248512,33,23:42:00,CCTV-2,00:15:00
8/6/2015,00:45:00~01:43:00,厨王争霸,0.000100691,58,00:45:00,CCTV-2,01:43:00
8/6/2015,01:44:00~02:34:00,经济信息联播,4.99E-005,50,01:44:00,CCTV-2,02:34:00
8/6/2015,02:35:00~03:31:00,交换空间,3.54E-005,56,02:35:00,CCTV-2,03:31:00
8/6/2015,03:32:00~04:13:00,周末特供,3.37E-005,41,03:32:00,CCTV-2,04:13:00
8/6/2015,04:14:00~04:42:00,生财有道,3.27E-005,28,04:14:00,CCTV-2,04:42:00
8/6/2015,04:43:00~05:18:00,消费主张,3.73E-005,35,04:43:00,CCTV-2,05:18:00
8/6/2015,05:19:00~06:09:00,开讲啦,4.88E-005,50,05:19:00,CCTV-2,06:09:00
8/6/2015,06:10:00~06:59:00,正大综艺,7.48E-005,49,06:10:00,CCTV-2,06:59:00
8/6/2015,07:00:00~09:00:00,第一时间,0.00065642,120,07:00:00,CCTV-2,09:00:00
8/6/2015,09:01:00~10:04:00,交易时间,0.000671095,63,09:01:00,CCTV-2,10:04:00
8/6/2015,10:05:00~10:39:00,消费主张,0.000539859,34,10:05:00,CCTV-2,10:39:00
8/6/2015,10:40:00~11:09:00,生财有道,0.00047211,29,10:40:00,CCTV-2,11:09:00
8/6/2015,11:10:00~11:27:00,周末特供,0.000432191,17,11:10:00,CCTV-2,11:27:00
8/6/2015,11:28:00~11:49:00,回家吃饭,0.000488651,21,11:28:00,CCTV-2,11:49:00
8/6/2015,11:50:00~12:29:00,环球财经连线,0.000587749,39,11:50:00,CCTV-2,12:29:00
8/6/2015,12:30:00~13:20:00,他们创造奇迹,0.000800398,50,12:30:00,CCTV-2,13:20:00
8/6/2015,13:21:00~14:32:00,交易时间,0.000391155,71,13:21:00,CCTV-2,14:32:00
8/6/2015,14:33:00~15:14:00,实战商学院,0.000194106,41,14:33:00,CCTV-2,15:14:00
8/6/2015,15:15:00~15:48:00,经济半小时,0.000169878,33,15:15:00,CCTV-2,15:48:00
8/6/2015,15:49:00~15:56:00,周末特供,0.000181359,7,15:49:00,CCTV-2,15:56:00
8/6/2015,15:57:00~16:58:00,一槌定音,0.000291416,61,15:57:00,CCTV-2,16:58:00
8/6/2015,17:00:00~17:29:00,经济与法,0.000349538,29,17:00:00,CCTV-2,17:29:00
8/6/2015,17:30:00~18:28:00,购时尚:小小英雄梦,0.000331319,58,17:30:00,CCTV-2,18:28:00
8/6/2015,18:29:00~18:51:00,回家吃饭,0.000712468,22,18:29:00,CCTV-2,18:51:00
8/6/2015,18:52:00~19:24:00,生财有道,0.000926162,32,18:52:00,CCTV-2,19:24:00
8/6/2015,19:25:00~19:59:00,消费主张,0.000931497,34,19:25:00,CCTV-2,19:59:00
8/6/2015,20:00:00~20:29:00,经济与法,0.000887123,29,20:00:00,CCTV-2,20:29:00
8/6/2015,20:30:00~21:19:00,经济信息联播,0.000961413,49,20:30:00,CCTV-2,21:19:00
8/6/2015,21:20:00~21:55:00,经济半小时,0.000710979,35,21:20:00,CCTV-2,21:55:00
8/6/2015,21:56:00~22:29:00,央视财经评论,0.000564622,33,21:56:00,CCTV-2,22:29:00
8/6/2015,22:30:00~23:09:00,环球财经连线,0.000512374,39,22:30:00,CCTV-2,23:09:00
8/6/2015,23:10:00~23:41:00,市场分析室,0.000446916,31,23:10:00,CCTV-2,23:41:00
8/6/2015,23:42:00~00:16:00,经济半小时,0.000230949,34,23:42:00,CCTV-2,00:16:00
8/7/2015,00:17:00~00:45:00,央视财经评论,0.000118258,28,00:17:00,CCTV-2,00:45:00
8/7/2015,00:46:00~01:43:00,购时尚,5.82E-005,57,00:46:00,CCTV-2,01:43:00
8/7/2015,01:44:00~02:34:00,经济信息联播,4.02E-005,50,01:44:00,CCTV-2,02:34:00
8/7/2015,02:35:00~03:29:00,一槌定音,3.66E-005,54,02:35:00,CCTV-2,03:29:00
8/7/2015,03:30:00~04:10:00,周末特供,3.60E-005,40,03:30:00,CCTV-2,04:10:00
8/7/2015,04:11:00~04:39:00,生财有道,3.68E-005,28,04:11:00,CCTV-2,04:39:00
8/7/2015,04:40:00~05:15:00,消费主张,3.06E-005,35,04:40:00,CCTV-2,05:15:00
8/7/2015,05:16:00~06:09:00,喜乐街,3.85E-005,53,05:16:00,CCTV-2,06:09:00
8/7/2015,06:10:00~06:59:00,他们创造奇迹,0.000150153,49,06:10:00,CCTV-2,06:59:00
8/7/2015,07:00:00~09:00:00,第一时间,0.000685452,120,07:00:00,CCTV-2,09:00:00
8/7/2015,09:01:00~10:04:00,交易时间,0.000667996,63,09:01:00,CCTV-2,10:04:00
8/7/2015,10:05:00~10:39:00,消费主张,0.000489194,34,10:05:00,CCTV-2,10:39:00
8/7/2015,10:40:00~11:09:00,生财有道,0.0004976,29,10:40:00,CCTV-2,11:09:00
8/7/2015,11:10:00~11:27:00,周末特供:世界厨房我的家,0.000416799,17,11:10:00,CCTV-2,11:27:00
8/7/2015,11:28:00~11:49:00,回家吃饭,0.00054263,21,11:28:00,CCTV-2,11:49:00
8/7/2015,11:50:00~12:29:00,环球财经连线,0.000635048,39,11:50:00,CCTV-2,12:29:00
8/7/2015,12:30:00~13:15:00,开讲啦(重播),0.000759747,45,12:30:00,CCTV-2,13:15:00
8/7/2015,13:16:00~13:20:00,周末特供:空间榜样,0.000755041,4,13:16:00,CCTV-2,13:20:00
8/7/2015,13:21:00~14:32:00,交易时间,0.000377509,71,13:21:00,CCTV-2,14:32:00
8/7/2015,14:33:00~15:33:00,是真的吗(重播),0.000445967,60,14:33:00,CCTV-2,15:33:00
8/7/2015,15:34:00~16:08:00,经济半小时,0.000277384,34,15:34:00,CCTV-2,16:08:00
8/7/2015,16:09:00~16:18:00,周末特供,0.000215216,9,16:09:00,CCTV-2,16:18:00
8/7/2015,16:19:00~16:51:00,经济与法,0.000287064,32,16:19:00,CCTV-2,16:51:00
8/7/2015,16:52:00~17:01:00,出彩中国人第二季(重播)花絮,0.000293428,9,16:52:00,CCTV-2,17:01:00
8/7/2015,17:02:00~18:28:00,出彩中国人第二季(重播),0.00121659,86,17:02:00,CCTV-2,18:28:00
8/7/2015,18:31:00~18:51:00,回家吃饭,0.00119064,20,18:31:00,CCTV-2,18:51:00
8/7/2015,18:52:00~19:49:00,青春季,0.000921659,57,18:52:00,CCTV-2,19:49:00
8/7/2015,19:50:00~20:29:00,一人一世界(8),0.000550979,39,19:50:00,CCTV-2,20:29:00
8/7/2015,20:30:00~21:14:00,经济信息联播,0.000650201,44,20:30:00,CCTV-2,21:14:00
8/7/2015,21:15:00~21:46:00,经济半小时,0.000431806,31,21:15:00,CCTV-2,21:46:00
8/7/2015,21:47:00~22:09:00,央视财经评论,0.00036842,22,21:47:00,CCTV-2,22:09:00
8/7/2015,22:10:00~23:12:00,创业英雄汇(32),0.000283573,62,22:10:00,CCTV-2,23:12:00
8/7/2015,23:13:00~00:11:00,是真的吗,0.00036272,58,23:13:00,CCTV-2,00:11:00
8/8/2015,00:12:00~00:50:00,一人一世界-8,0.000156003,38,00:12:00,CCTV-2,00:50:00
8/8/2015,00:51:00~01:20:00,经济半小时,7.12E-005,29,00:51:00,CCTV-2,01:20:00
8/8/2015,01:21:00~01:45:00,央视财经评论,4.76E-005,24,01:21:00,CCTV-2,01:45:00
8/8/2015,01:46:00~02:30:00,经济信息联播,4.37E-005,44,01:46:00,CCTV-2,02:30:00
8/8/2015,02:31:00~03:26:00,青春季,3.42E-005,55,02:31:00,CCTV-2,03:26:00
8/8/2015,03:27:00~04:26:00,创业英雄汇-32,2.22E-005,59,03:27:00,CCTV-2,04:26:00
8/8/2015,04:27:00~05:18:00,周末特供,2.94E-005,51,04:27:00,CCTV-2,05:18:00
8/8/2015,05:19:00~06:14:00,他们创造奇迹,6.84E-005,55,05:19:00,CCTV-2,06:14:00
8/8/2015,06:15:00~06:59:00,开讲啦,0.000128011,44,06:15:00,CCTV-2,06:59:00
8/8/2015,07:00:00~09:00:00,第一时间,0.000587942,120,07:00:00,CCTV-2,09:00:00
8/8/2015,09:01:00~09:57:00,周末特供:极速少年,0.000347686,56,09:01:00,CCTV-2,09:57:00
8/8/2015,09:58:00~10:50:00,最野假期(重播),0.0002466,52,09:58:00,CCTV-2,10:50:00
8/8/2015,10:51:00~11:49:00,青春季(重播),0.00033293,58,10:51:00,CCTV-2,11:49:00
8/8/2015,11:50:00~12:29:00,环球财经连线,0.000530038,39,11:50:00,CCTV-2,12:29:00
8/8/2015,12:30:00~13:01:00,生活早参考,0.000739173,31,12:30:00,CCTV-2,13:01:00
8/8/2015,13:02:00~14:03:00,一槌定音,0.00044735,61,13:02:00,CCTV-2,14:03:00
8/8/2015,14:04:00~14:44:00,一人一世界-8,0.00023984,40,14:04:00,CCTV-2,14:44:00
8/8/2015,14:45:00~14:54:00,周末特供,0.000193028,9,14:45:00,CCTV-2,14:54:00
8/8/2015,14:55:00~15:54:00,购时尚,0.000208049,59,14:55:00,CCTV-2,15:54:00
8/8/2015,15:55:00~16:57:00,创业英雄汇-32,0.000202278,62,15:55:00,CCTV-2,16:57:00
8/8/2015,16:58:00~17:39:00,周末特供:远方的家,0.000443447,41,16:58:00,CCTV-2,17:39:00
8/8/2015,17:40:00~18:29:00,等着我,0.00104422,49,17:40:00,CCTV-2,18:29:00
8/8/2015,18:30:00~19:29:00,交换空间,0.00101391,59,18:30:00,CCTV-2,19:29:00
8/8/2015,19:30:00~20:29:00,是真的吗,0.00154682,59,19:30:00,CCTV-2,20:29:00
8/8/2015,20:30:00~21:14:00,经济信息联播,0.000784014,44,20:30:00,CCTV-2,21:14:00
8/8/2015,21:15:00~21:44:00,经济半小时,0.000544429,29,21:15:00,CCTV-2,21:44:00
8/8/2015,21:45:00~22:41:00,中国财经报道,0.000859225,56,21:45:00,CCTV-2,22:41:00
8/8/2015,22:42:00~23:29:00,财经周刊,0.000364793,47,22:42:00,CCTV-2,23:29:00
8/8/2015,23:30:00~00:10:00,回家吃饭,0.000285586,40,23:30:00,CCTV-2,00:10:00
8/9/2015,00:11:00~00:39:00,经济半小时,0.000131785,28,00:11:00,CCTV-2,00:39:00
8/9/2015,00:40:00~01:34:00,交换空间,8.74E-005,54,00:40:00,CCTV-2,01:34:00
8/9/2015,01:35:00~02:19:00,经济信息联播,3.88E-005,44,01:35:00,CCTV-2,02:19:00
8/9/2015,02:20:00~03:04:00,财经周刊,2.13E-005,44,02:20:00,CCTV-2,03:04:00
8/9/2015,03:05:00~04:01:00,是真的吗,2.03E-005,56,03:05:00,CCTV-2,04:01:00
8/9/2015,04:02:00~04:53:00,中国财经报道,3.41E-005,51,04:02:00,CCTV-2,04:53:00
8/9/2015,04:54:00~05:03:00,周末特供,2.94E-005,9,04:54:00,CCTV-2,05:03:00
8/9/2015,05:04:00~05:33:00,生财有道,4.06E-005,29,05:04:00,CCTV-2,05:33:00
8/9/2015,05:34:00~06:14:00,消费主张,5.24E-005,40,05:34:00,CCTV-2,06:14:00
8/9/2015,06:15:00~06:59:00,博乐先生微逗秀,0.000134639,44,06:15:00,CCTV-2,06:59:00
8/9/2015,07:00:00~09:01:00,第一时间,0.000598505,121,07:00:00,CCTV-2,09:01:00
8/9/2015,09:02:00~09:53:00,周末特供:极速少年,0.000356121,51,09:02:00,CCTV-2,09:53:00
8/9/2015,09:54:00~10:50:00,厨王争霸,0.000517446,56,09:54:00,CCTV-2,10:50:00
8/9/2015,10:51:00~11:49:00,交换空间,0.000582494,58,10:51:00,CCTV-2,11:49:00
8/9/2015,11:50:00~12:29:00,环球财经连线,0.000661832,39,11:50:00,CCTV-2,12:29:00
8/9/2015,12:30:00~13:19:00,喜乐街,0.000591115,49,12:30:00,CCTV-2,13:19:00
8/9/2015,13:20:00~14:04:00,财经周刊,0.000414317,44,13:20:00,CCTV-2,14:04:00
8/9/2015,14:05:00~15:01:00,2015“汉语桥”我与中国第一次亲密接触,0.000243486,56,14:05:00,CCTV-2,15:01:00
8/9/2015,15:02:00~16:01:00,是真的吗,0.000566388,59,15:02:00,CCTV-2,16:01:00
8/9/2015,16:02:00~16:42:00,周末特供:远方的家,0.000516677,40,16:02:00,CCTV-2,16:42:00
8/9/2015,16:43:00~16:45:00,2015挑战不可能-1,0.000454121,2,16:43:00,CCTV-2,16:45:00
8/9/2015,16:46:00~18:29:00,2015挑战不可能-2,0.0015846,103,16:46:00,CCTV-2,18:29:00
8/9/2015,18:30:00~19:29:00,一槌定音,0.001285,59,18:30:00,CCTV-2,19:29:00
8/9/2015,19:30:00~20:29:00,惊喜连连,0.00119855,59,19:30:00,CCTV-2,20:29:00
8/9/2015,20:30:00~21:19:00,经济信息联播,0.000830988,49,20:30:00,CCTV-2,21:19:00
8/9/2015,21:20:00~21:54:00,经济半小时,0.00075498,34,21:20:00,CCTV-2,21:54:00
8/9/2015,21:55:00~22:56:00,对话,0.000700191,61,21:55:00,CCTV-2,22:56:00
8/9/2015,22:57:00~23:38:00,实战商学院,0.000319096,41,22:57:00,CCTV-2,23:38:00
8/9/2015,23:39:00~00:36:00,青春季,0.000187946,57,23:39:00,CCTV-2,00:36:00
8/11/2015,00:17:00~00:44:00,央视财经评论,0.00011394,27,00:17:00,CCTV-2,00:44:00
8/11/2015,00:45:00~01:32:00,喜乐街,7.03E-005,47,00:45:00,CCTV-2,01:32:00
8/11/2015,01:33:00~02:24:00,经济信息联播,2.90E-005,51,01:33:00,CCTV-2,02:24:00
8/11/2015,02:25:00~03:18:00,中国财经报道,2.31E-005,53,02:25:00,CCTV-2,03:18:00
8/11/2015,03:19:00~03:59:00,周末特供:远方的家,1.58E-005,40,03:19:00,CCTV-2,03:59:00
8/11/2015,04:00:00~04:30:00,生财有道,4.16E-005,30,04:00:00,CCTV-2,04:30:00
8/11/2015,04:31:00~05:06:00,消费主张,4.54E-005,35,04:31:00,CCTV-2,05:06:00
8/11/2015,05:07:00~06:02:00,正大综艺,3.99E-005,55,05:07:00,CCTV-2,06:02:00
8/11/2015,06:03:00~06:59:00,是真的吗,0.000119771,56,06:03:00,CCTV-2,06:59:00
8/11/2015,07:00:00~08:59:00,第一时间,0.000725934,119,07:00:00,CCTV-2,08:59:00
8/11/2015,09:00:00~10:04:00,交易时间,0.000664408,64,09:00:00,CCTV-2,10:04:00
8/11/2015,10:05:00~10:39:00,消费主张,0.000694298,34,10:05:00,CCTV-2,10:39:00
8/11/2015,10:40:00~11:09:00,生财有道,0.000626677,29,10:40:00,CCTV-2,11:09:00
8/11/2015,11:10:00~11:27:00,周末特供:世界厨房我的家,0.000510471,17,11:10:00,CCTV-2,11:27:00
8/11/2015,11:28:00~11:49:00,回家吃饭,0.000525843,21,11:28:00,CCTV-2,11:49:00
8/11/2015,11:50:00~12:29:00,环球财经连线,0.000588364,39,11:50:00,CCTV-2,12:29:00
8/11/2015,12:30:00~13:14:00,博乐先生微逗秀,0.000797359,44,12:30:00,CCTV-2,13:14:00
8/11/2015,13:15:00~13:20:00,周末特供:空间榜样,0.000747316,5,13:15:00,CCTV-2,13:20:00
8/11/2015,13:21:00~14:31:00,交易时间,0.000393573,70,13:21:00,CCTV-2,14:31:00
8/11/2015,14:32:00~15:31:00,对话,0.000259051,59,14:32:00,CCTV-2,15:31:00
8/11/2015,15:32:00~16:06:00,经济半小时,0.000245538,34,15:32:00,CCTV-2,16:06:00
8/11/2015,16:07:00~16:12:00,周末特供:空间榜样,0.00019526,5,16:07:00,CCTV-2,16:12:00
8/11/2015,16:13:00~16:55:00,周末特供:远方的家,0.00038553,42,16:13:00,CCTV-2,16:55:00
8/11/2015,16:56:00~17:27:00,经济与法,0.000456709,31,16:56:00,CCTV-2,17:27:00
8/11/2015,17:28:00~18:28:00,惊喜连连,0.000658952,60,17:28:00,CCTV-2,18:28:00
8/11/2015,18:29:00~18:51:00,回家吃饭,0.000857322,22,18:29:00,CCTV-2,18:51:00
8/11/2015,18:52:00~19:24:00,生财有道,0.00100121,32,18:52:00,CCTV-2,19:24:00
8/11/2015,19:25:00~19:59:00,消费主张,0.00133626,34,19:25:00,CCTV-2,19:59:00
8/11/2015,20:00:00~20:33:00,经济与法,0.0010023,33,20:00:00,CCTV-2,20:33:00
8/11/2015,20:34:00~21:19:00,经济信息联播,0.0010368,45,20:34:00,CCTV-2,21:19:00
8/11/2015,21:20:00~21:55:00,经济半小时,0.00103014,35,21:20:00,CCTV-2,21:55:00
8/11/2015,21:56:00~22:29:00,央视财经评论,0.000722354,33,21:56:00,CCTV-2,22:29:00
8/11/2015,22:30:00~23:09:00,环球财经连线,0.000679919,39,22:30:00,CCTV-2,23:09:00
8/11/2015,23:10:00~23:41:00,市场分析室,0.000569027,31,23:10:00,CCTV-2,23:41:00
8/11/2015,23:42:00~00:16:00,经济半小时,0.000354762,34,23:42:00,CCTV-2,00:16:00
8/12/2015,00:17:00~00:46:00,央视财经评论,0.000174528,29,00:17:00,CCTV-2,00:46:00
8/12/2015,00:47:00~01:38:00,等着我,0.000176396,51,00:47:00,CCTV-2,01:38:00
8/12/2015,01:39:00~02:30:00,经济信息联播,7.21E-005,51,01:39:00,CCTV-2,02:30:00
8/12/2015,02:31:00~03:25:00,对话,4.72E-005,54,02:31:00,CCTV-2,03:25:00
8/12/2015,03:26:00~04:07:00,周末特供:远方的家,4.60E-005,41,03:26:00,CCTV-2,04:07:00
8/12/2015,04:08:00~04:37:00,生财有道,4.75E-005,29,04:08:00,CCTV-2,04:37:00
